income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,age_groups_covered_d3,vacc_start,dt,repetition,seeding_cases,variant_fold_reduction,dose_3_fold_increase,vacc_per_week,ab_model_infection,period_s,t_period_l,t_d3,scenario,name,strategy
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,360,333,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,16,10,1,6,0.015,FALSE,150,200,240,334,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,16,10,1,6,0.008,FALSE,250,365,240,335,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,16,10,1,6,0.008,FALSE,150,200,240,336,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,240,337,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,180,338,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,360,339,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,17,10,1,6,0.015,FALSE,150,200,240,340,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,17,10,1,6,0.008,FALSE,250,365,240,341,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,17,10,1,6,0.008,FALSE,150,200,240,342,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,240,343,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,180,344,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,360,345,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,18,10,1,6,0.015,FALSE,150,200,240,346,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,18,10,1,6,0.008,FALSE,250,365,240,347,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,18,10,1,6,0.008,FALSE,150,200,240,348,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,240,349,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,180,350,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,360,351,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,19,10,1,6,0.015,FALSE,150,200,240,352,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,19,10,1,6,0.008,FALSE,250,365,240,353,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,19,10,1,6,0.008,FALSE,150,200,240,354,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,240,355,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,180,356,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,360,357,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,20,10,1,6,0.015,FALSE,150,200,240,358,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,20,10,1,6,0.008,FALSE,250,365,240,359,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,9,1/1/2021,0.5,20,10,1,6,0.008,FALSE,150,200,240,360,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,1,10,1,6,0.015,FALSE,250,365,240,361,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,1,10,1,6,0.015,FALSE,250,365,180,362,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,1,10,1,6,0.015,FALSE,250,365,360,363,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,1,10,1,6,0.015,FALSE,150,200,240,364,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,1,10,1,6,0.008,FALSE,250,365,240,365,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,1,10,1,6,0.008,FALSE,150,200,240,366,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,2,10,1,6,0.015,FALSE,250,365,240,367,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,2,10,1,6,0.015,FALSE,250,365,180,368,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,2,10,1,6,0.015,FALSE,250,365,360,369,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,2,10,1,6,0.015,FALSE,150,200,240,370,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,2,10,1,6,0.008,FALSE,250,365,240,371,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,2,10,1,6,0.008,FALSE,150,200,240,372,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,3,10,1,6,0.015,FALSE,250,365,240,373,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,3,10,1,6,0.015,FALSE,250,365,180,374,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,3,10,1,6,0.015,FALSE,250,365,360,375,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,3,10,1,6,0.015,FALSE,150,200,240,376,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,3,10,1,6,0.008,FALSE,250,365,240,377,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,3,10,1,6,0.008,FALSE,150,200,240,378,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,4,10,1,6,0.015,FALSE,250,365,240,379,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,4,10,1,6,0.015,FALSE,250,365,180,380,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,4,10,1,6,0.015,FALSE,250,365,360,381,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,4,10,1,6,0.015,FALSE,150,200,240,382,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,4,10,1,6,0.008,FALSE,250,365,240,383,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,4,10,1,6,0.008,FALSE,150,200,240,384,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,5,10,1,6,0.015,FALSE,250,365,240,385,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,5,10,1,6,0.015,FALSE,250,365,180,386,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,5,10,1,6,0.015,FALSE,250,365,360,387,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,5,10,1,6,0.015,FALSE,150,200,240,388,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,5,10,1,6,0.008,FALSE,250,365,240,389,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,5,10,1,6,0.008,FALSE,150,200,240,390,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,6,10,1,6,0.015,FALSE,250,365,240,391,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,6,10,1,6,0.015,FALSE,250,365,180,392,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,6,10,1,6,0.015,FALSE,250,365,360,393,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,6,10,1,6,0.015,FALSE,150,200,240,394,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,6,10,1,6,0.008,FALSE,250,365,240,395,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,6,10,1,6,0.008,FALSE,150,200,240,396,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,7,10,1,6,0.015,FALSE,250,365,240,397,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,7,10,1,6,0.015,FALSE,250,365,180,398,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,7,10,1,6,0.015,FALSE,250,365,360,399,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,7,10,1,6,0.015,FALSE,150,200,240,400,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,7,10,1,6,0.008,FALSE,250,365,240,401,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,7,10,1,6,0.008,FALSE,150,200,240,402,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.015,FALSE,250,365,240,403,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.015,FALSE,250,365,180,404,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.015,FALSE,250,365,360,405,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.015,FALSE,150,200,240,406,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.008,FALSE,250,365,240,407,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,8,10,1,6,0.008,FALSE,150,200,240,408,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,240,409,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,180,410,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,250,365,360,411,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.015,FALSE,150,200,240,412,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.008,FALSE,250,365,240,413,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,9,10,1,6,0.008,FALSE,150,200,240,414,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,240,415,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,180,416,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,250,365,360,417,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.015,FALSE,150,200,240,418,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.008,FALSE,250,365,240,419,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,10,10,1,6,0.008,FALSE,150,200,240,420,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,240,421,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,180,422,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,250,365,360,423,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.015,FALSE,150,200,240,424,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.008,FALSE,250,365,240,425,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,11,10,1,6,0.008,FALSE,150,200,240,426,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,240,427,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,180,428,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,250,365,360,429,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.015,FALSE,150,200,240,430,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.008,FALSE,250,365,240,431,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,12,10,1,6,0.008,FALSE,150,200,240,432,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,240,433,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,180,434,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,250,365,360,435,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.015,FALSE,150,200,240,436,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.008,FALSE,250,365,240,437,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,13,10,1,6,0.008,FALSE,150,200,240,438,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,240,439,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,180,440,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,250,365,360,441,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.015,FALSE,150,200,240,442,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.008,FALSE,250,365,240,443,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,14,10,1,6,0.008,FALSE,150,200,240,444,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,240,445,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,180,446,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,250,365,360,447,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.015,FALSE,150,200,240,448,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.008,FALSE,250,365,240,449,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,15,10,1,6,0.008,FALSE,150,200,240,450,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,240,451,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,180,452,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,250,365,360,453,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.015,FALSE,150,200,240,454,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.008,FALSE,250,365,240,455,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,16,10,1,6,0.008,FALSE,150,200,240,456,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,240,457,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,180,458,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,250,365,360,459,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.015,FALSE,150,200,240,460,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.008,FALSE,250,365,240,461,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,17,10,1,6,0.008,FALSE,150,200,240,462,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,240,463,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,180,464,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,250,365,360,465,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.015,FALSE,150,200,240,466,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.008,FALSE,250,365,240,467,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,18,10,1,6,0.008,FALSE,150,200,240,468,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,240,469,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,180,470,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,250,365,360,471,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.015,FALSE,150,200,240,472,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.008,FALSE,250,365,240,473,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,19,10,1,6,0.008,FALSE,150,200,240,474,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,240,475,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,180,476,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,250,365,360,477,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.015,FALSE,150,200,240,478,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.008,FALSE,250,365,240,479,rq1_lmic,realistic
LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,5,1/1/2021,0.5,20,10,1,6,0.008,FALSE,150,200,240,480,rq1_lmic,realistic
